Title,Content,Date
"New M'sian, Uzbekistan gov'ts set for good bilateral ...","Uzbekistan ambassador to Malaysia, Rashvan Usmanov said based on the 
 current political and economic spheres in both countries, it was imperative 
 Petronas ...",5 Sep 2018
"Malaysia-Saudi Aramco venture seeks commitments for $9.7 billion project 
 finance: LPC","DUBAI (Reuters) - Malaysia's Refinery and Petrochemical Integrated 
 Development (RAPID) project, a venture between Petronas and Saudi 
 Aramco, ...",9 Sep 2018
South Sudan extends Malaysian Petronas and others' oil ...,"Ezekiel Lol Gatuoth, the minister, said contracts had been extended for 
 Malaysia's Petronas, China National Petroleum Corporation (CNPC), South 
 Sudan's ...",10 Sep 2018
ABB secures an ENMCS deal by Petronas to upgrade ...,"Reportedly, ABB was awarded the contract by Hyundai Engineering which was 
 chosen by Malaysian Refining Company, a subsidiary of Petronas.",10 Sep 2018
Petronas Dagangan CEO dilantik jadi Pengerusi Lembaga Pengarah UiTM,"Pengarah Urusan dan Ketua Pegawai Eksekutif (CEO) Petronas Dagangan Berhad, 
 Datuk Seri Syed Zainal Abidin Syed Mohamed Tahir dilantik sebagai 
 Pengerusi ...",10 Sep 2018
Petronas raises dividend by 50% to RM24b this year,"AmBank Research analyst Alex Goh comments that a decision by Petronas to 
 refocus on exploration and production (E&P) would sit well with the 
 government. “Given ...",11 Sep 2018
Petronas-Aramco JV seeks US$9.7bil for Rapid project,"PETALING JAYA: Petroliam Nasional Bhd (Petronas) and joint venture (JV) 
 partner Saudi Aramco are seeking commitments from banks for a US$9.7bil 
 (RM40bil), ...",11 Sep 2018
Projek BEACON capai sasaran,"BINTULU: Inisiatif PETRONAS melaksanakan Program Biodiversiti, Alam Sekitar 
 dan Pemuliharaan (BEACON) di Terumbu Karang Patricia, di sini sejak empat 
 tahun ...",11 Sep 2018
Tim Kampanye: Jokowi Tak Pernah Janji Pertamina Kalahkan Petronas,"Sementara di Malaysia, Petronas menguasai 60 persen produksi minyak di 
 negaranya, sisanya perusahaan asing. Menanggapi hal tersebut, pihak Tim 
 Kampanye Nasional ...",12 Sep 2018
Petronas opens US$8m research and technology centre in ...,"The new facility is located at its subsidiary Petronas Lubricants 
 International's (PLI) blending plant in Brazil, focusing on development of 
 the latest ...",13 Sep 2018
"Egypt signs US$1 bil oil, gas exploration deal with Shell ...","CAIRO: Egypt has signed a deep-water oil and gas exploration deal with 
 Royal Dutch Shell and Petronas worth around US$1 billion (RM4.14 billion) 
 for eight ...",15 Sep 2018
Dr M: Petronas cannot be 'killed' to pay oil royalties,"""We don't want to kill Petronas. If we take 40% for oil royalties from its 
 operating cost, Petronas will lose money,"" he said. Malaysia stands to lose 
 out if ...",17 Sep 2018
20 peratus royalti minyak boleh 'bunuh' Petronas - Tun M,"Kerajaan perlu berhati-hati dalam hal itu kerana jika dilaksanakan, ada 
 kemungkinan operasi Petronas akan lumpuh. Astro Awani. Mon Sep 17 2018.",17 Sep 2018
Petronas calls for further collaboration to ensure sustainable ...,"KUALA LUMPUR (Sept 20): Petroliam Nasional Bhd (Petronas) has called for 
 further collaboration between producers and consumers of liquefied natural 
 gas ...",20 Sep 2018
Petronas says launched 'Water for Life' project in South Sudan,"KUALA LUMPUR (Sept 21): Petroliam Nasional Bhd (Petronas) said today its 
 South Sudan-based subsidiary Petronas Carigali Nile Ltd had recently 
 launched the ...",21 Sep 2018
Petronas launches water project in Juba,"Text Size: JUBA, (South Sudan): Petronas through its subsidiary, Petronas 
 Carigali Nile Limited, ...",22 Sep 2018
Petronas-Saudi RAPID refinery offloads first oil cargo,"Construction of the 300,000 barrels-per-day (bpd) refinery at the Pengerang 
 Integrated complex is nearing completion, Petroliam Nasional Berhad 
 (Petronas)[PETR.",24 Sep 2018
Industri minyak dan gas negara semakin pulih - PETRONAS,"“Satu lagi inisiatif ialah Innovation Gateway @PETRONAS, platform digital 
 bagi memudahkan kerjasama antara komuniti global dan penyedia teknologi 
 untuk ...",25 Sep 2018
"PETRONAS, TiME Marine Services bina teknologi baharu","PETRONAS juga melancarkan dua Cabaran Teknologi baharu pada majlis 
 pengumuman pemenang itu, mengenai alat yang berkesan mengurus Kakisan 
 Penebat (CUI) dan ...",25 Sep 2018
"Petronas, TiME Marine to develop new tech for hydrocarbon ...","Chief executive officer of Petronas Research Sdn Bhd, Dr Shahidah M Shariff 
 presenting a certificate to TiME Marine Services Sdn Bhd CEO, Omar Khalid 
 at ...",26 Sep 2018
"Petronas, TiME Marine to jointly develop new tech","Kuala Lumpur: Petronas and TiME Marine Services Sdn Bhd will jointly 
 develop a new technology to find innovative and economic solutions in 
 sludge treatment ...",26 Sep 2018
Deleum units secure jobs from Petronas and Shell,"Deleum Primera, a 60%-owned subsidiary of Deleum, has won two contracts 
 from Petronas Carigali Sdn Bhd under the integrated corrosion solution 
 segment.",26 Sep 2018
Is there any hope for Britain's bleak MotoGP future?,"... Aprilia must find a way to get Vinales firing on all cylinders once 
 again. MotoGP. Aug 16, 2021. The MotoGP rider dilemma facing Petronas SRT 
 for 2022 ...",26 Sep 2018
Fenati: Keine Ermittlungen wegen versuchten Mordes,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",26 Sep 2018
Petronas contributes RM3.1m to help students,"1 million, is contributed by Petronas, Petronas Chemicals Group Berhad, and 
 Badan Kebajikan Islam Petronas (Bakip). The Back to School programme will 
 address ...",2 Oct 2018
Petronas confirms FID on Shell-led LNG Canada project,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) announced that a final 
 investment decision (FID) has been made by all partners for the liquefied 
 natural gas ...",3 Oct 2018
PETRONAS lantik ahli lembaga pengarah baharu,"KUALA LUMPUR: Pejabat Perdana Menteri hari ini mengumumkan pelantikan ahli 
 lembaga pengarah PETRONAS yang baharu berkuatkuasa 15 Oktober ini.",5 Oct 2018
Tengku Muhammad Taufik is new CFO of Petronas,"“Tengku Taufik has also been appointed as a member of the board of 
 directors of Petronas,” it added. The Prime Minister's Office also 
 announced the ...",5 Oct 2018
Mercedes-AMG Petronas F1 Team Spent Over $400 Million in ...,"Mercedes-AMG Petronas F1 Team Spent Over $400 Million in 2017: Report. All 
 that cash won Mercedes the constructors' championship, and Lewis Hamilton 
 the ...",5 Oct 2018
Mini fuel stations and PCS to be set up in rural Sarawak next ...,"Chong (second left) does a symbolically gesture to launch Petronas Dagangan 
 Berhad's (PDB) new station at Jalan Tunku Abdul Rahman 2 here, while joined 
 by ...",6 Oct 2018
"PMO announces new appointments at Petronas, PNS","PricewaterhouseCoopers Malaysia (PwC Malaysia) partner Tengku Muhammad 
 Taufik Tengku Aziz has been named as Petronas group chief financial officer 
 (CFO). He ...",8 Oct 2018
Pasukan MotoGP tak guna dana kerajaan,"“Ini adalah disebabkan oleh PETRONAS, yang menjadi penaja utama untuk 
 pasukan, serta pelbagai penajaan luar negara yang turut tertarik, terutama 
 selepas ...",10 Oct 2018
Petronas expected to produce oil from D28 offshore Bintulu ...,"Petroliam Nasional Bhd (Petronas) and a consortium led by Japan's JXTG 
 Holdings Inc are among the companies interested in buying a stake in 
 India's Bina oil ...",11 Oct 2018
Netizen Malaysia-Indonesia 'berbalah' soal 'hak milik' menara KLCC,"KALANGAN netizen Malaysia 'naik angin' hari ini ekoran dakwaan beberapa 
 pengguna media sosial Indonesia bahawa bangunan ikonik Menara Berkembar 
 Petronas ...",15 Oct 2018
Malaysia’s Petronas Set to Buy 10% Stake in Giant Oman Gas Field,"Deal provides company a toehold in $12 Billion BP-operated Khazzan gas 
 project. Petronas Towers in Kuala Lumpur; Petronas has made two ...",18 Oct 2018
Suspek kes pukul pekerja Petronas direman 3 hari,"TAPAH: Lelaki yang juga seorang daripada suspek yang aksinya dirakam 
 memukul dan membaling objek kepada seorang pekerja stesen minyak Petronas 
 di sini pada ...",18 Oct 2018
Malaysia's Petronas buys 10 percent stake in Oman's Al Khazzan field,"The Petronas unit, PC Oman Ventures Ltd, would acquire the stake in Block 
 61 of the field, which is expected to produce around 1.5 billion cubic feet 
 of ...",21 Oct 2018
PETRONAS gesa usaha bersama sokong industri LNG,"KUALA LUMPUR: PETRONAS menggesa semua pihak berkepentingan dalam industri 
 gas asli cecair (LNG) mengambil langkah kukuh untuk menyokong gas asli 
 selain ...",26 Oct 2018
Petronas calls for collective action in gas advocacy,"KUCHING: Petroliam Nasional Bhd (Petronas) has urged all stakeholders in 
 the liquefied natural gas (LNG) industry to take concrete actions to 
 advocate ...",27 Oct 2018
Petronas gas price revision only applicable to home delivery services,"In a statement today, Petronas Dagangan said the delivery charges were 
 revised in line with the market rate from RM3.20 for 12kg and 14kg 
 cylinders ...",30 Oct 2018
Harga baru perkhidmatan Gas Petronas ke Rumah,"PETRONAS Dagangan Berhad (PDB) mengumumkan harga baharu bagi perkhidmatan 
 Gas Petronas Ke Rumah (GPHD) iaitu RM31 untuk 12 kilogram (kg) dan RM35 
 bagi 14kg.",30 Oct 2018
PETRONAS terima anugerah,"KUALA LUMPUR: PETRONAS menerima pengiktirafan Putra Brand of the Year 
 melalui komitmen pembangunan jenama yang berterusan menerusi komunikasi dan 
 inovasi ...",31 Oct 2018
PETRONAS berjaya bekal LNG ke kapal bunker LNG terbesar dunia,"PENGERANG: PETRONAS menerusi anak syarikat, PETRONAS LNG Ltd (PLL), 
 mencatat pencapaian penting berikutan kejayaannya menyelesaikan operasi 
 bekalan gas asli ...",31 Oct 2018
Petronas makes U-turn on gas delivery charges,"KUALA LUMPUR: Petronas Dagangan Bhd has announced that there will be no 
 price increase for its Gas Petronas Home Delivery (GPHD) service and the 
 delivery ...",31 Oct 2018
RGTP seen to contribute positively to Petronas Gas profit,"10: Last week, Petronas Gas Bhd (PetGas) organised a site visit for 
 sell/buy-side analysts and fund managers to its liquefied natural gas (LNG) 
 Regasification ...",1 Nov 2018
Petronas extending support to technician's family,"Petronas said the deceased, a recently married 25-year-old Strain Gauge 
 Technician was working in the trench when it collapsed and buried him 
 alive. “He was ...",1 Nov 2018
PETRONAS bayar dividen khas RM30 bilion,"KUALA LUMPUR: PETRONAS akan membayar tambahan RM30 bilion dalam bentuk 
 dividen khas di bawah Belanjawan 2019. Ini menjadikan komitmen dividen 
 keseluruhan ...",2 Nov 2018
Petronas to the rescue,"The special dividend, it said, would be a one-off payment from Petronas and 
 is to be utilised to pay the outstanding tax refund to improve the cash 
 flow of ...",3 Nov 2018
Petronas Yamaha Sepang Racing hope to hit ground running,"SEPANG: Petronas Yamaha Sepang Racing — Malaysia's first-ever team in 
 MotoGP — have set the bar high for their first season in the premier class 
 next year.",3 Nov 2018
Petronas supplies first LNG cargo to marine-fuel vessel ahead ...,"Petronas LNG, loaded the cargo onto the world's largest LNG bunker vessel 
 Kairos at the Regasification Terminal Pengerang (RGTP) located in the 
 southern ...",3 Nov 2018
"Petronas completes first commercial gassing up, cooling down services in 
 Bintulu","KUALA LUMPUR: Petronas, through its subsidiary Petronas LNG Ltd (PLL), has 
 completed its first commercial Gassing Up and Cooling Down (GUCD) services 
 at the ...",4 Nov 2018
Petronas completes first commercial GUCD services in Bintulu,"KUCHING: Petroliam Nasional Bhd (Petronas), through its subsidiary Petronas 
 LNG Ltd (PLL), completed its first commercial Gassing Up and Cooling Down 
 (GUCD) ...",6 Nov 2018
Moody's leaves Petronas ratings unchanged but lowers outlook to negative,"KUALA LUMPUR: Moody's Investors Service has affirmed Petroliam Nasional 
 Bhd's (Petronas) A1 domestic issuer and foreign currency senior unsecured 
 ratings, ...",8 Nov 2018
Moody's ubah tinjauan penarafan PETRONAS kepada negatif,"KUALA LUMPUR: Moody's Investors Service mengesahkan penarafan terbitan 
 domestik dan mata wang asing tidak bercagar kanan PETRONAS pada A1, namun 
 mengubah ...",8 Nov 2018
[Withdrawn] Category A project under consideration: Project ...,"Petronas and Saudi Aramco have formed two Joint Ventures (JVs) for the 
 development of certain facilities and units as part of the larger Petronas 
 Refinery ...",8 Nov 2018
Petronas has enough cash reserves even after RM30b ...,"KUALA LUMPUR (Nov 9): Petroliam Nasional Bhd (Petronas) has sufficient cash 
 in reserve for its capital expenditure (capex) going forward, Tony Pua, ...",9 Nov 2018
Dividen khas Petronas' tertinggi dalam Belanjawan 2019,"KUALA LUMPUR: Penghapusan Cukai Barang dan Perkhidmatan (GST) oleh kerajaan 
 menyebabkan Petronas terpaksa menyediakan dividen khas berjumlah RM30 
 bilion ...",11 Nov 2018
Petronas' refining unit allocates RM1.5bil to increase euro 5 ...,"MELAKA: Petronas through its subsidiary, Malaysian Refining Company Sdn Bhd 
 (MRCSB), plans to invest more than RM1.5bil to increase the production of 
 Euro 5 ...",13 Nov 2018
Tested: Setel - The Petronas E-Wallet that allows you to pay ...,"Just top up with your debit card and you'll be charged exactly how much you 
 use. At the moment, Setel only works with selected Petronas stations listed 
 below.",13 Nov 2018
South Sudan receives Water for Life,"This involves oil concessions in Blocks 1, 2 and 4 being awarded to 
 Malaysia's Petroliam Nasional Berhad (PETRONAS), China National Petroleum 
 Corporation ...",13 Nov 2018
Petronas Setel e-Wallet App Allows You To Remotely Pay For Your Petrol,"It was recently revealed that Petronas is currently testing its own 
 e-wallet app called Setel in selected Petronas stations within Klang Valley.",13 Nov 2018
PM Mahathir rejects claims RM30b payout will affect Petronas ...,"SINGAPORE (Nov 14): Prime Minister Tun Dr Mahathir Mohamad rejected claims 
 that Petronas' RM30 billion special payment to the government would affect 
 its ...",14 Nov 2018
Petronas talks possible re-entering Uzbek oil & gas sector,"In 2008, Petronas and Uzbekneftegaz signed an agreement on the Surkhan 
 investment block in the Surkhandarya region. In 2010, the government of 
 Uzbekistan and ...",14 Nov 2018
Offiziell: Alle Fahrer und Teams der Moto3-WM 2019,"17, John McPhee, Petronas Sprinta Racing, Honda. 19, Gabriel Rodrigo, 
 Kommerling Gresini, Honda. 22, Kazuki Masaki, Boe Skull Rider, KTM.",16 Nov 2018
Petronas Chemicals Q3 profit jumps 38%,"Production and sales volumes increased in line with the higher plant 
 utilisation,” Petronas Chemical said. It said average product prices for 
 the segment ...",17 Nov 2018
Jubel bei Marcel Schrötter & Dynavolt: 1. Startreihe!,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",17 Nov 2018
