Title,Content,Date
Tatsächlicher Verbrauch: Mercedes GLA 250 e mit Plug-in-Antrieb im Test,"Stromverbrauch und elektrische Reichweite. Die 15,6-kWh-Batterie mit 
 Lithium-Ionen-Technik lässt sich über den 7,4-kW-Onboard-Lader recht ...",30 Dec 2020
Is lithium-ion the best way to power a renewable energy future?,"Lithium-ion batteries are helping to pave the way toward a renewable energy 
 future. The technology powers our laptops, smartphones and electric 
 vehicles.",1 Jan 2021
2021 PREVIEW: Sustainability takes center stage in lithium ...,"Sustainable mining of lithium - a critical raw material in the 
 manufacturing of lithium-ion batteries that also plays a pivotal role in 
 vehicle electrification ...",4 Jan 2021
Lithium-Ion Battery Recycling Finally Takes Off in North America and Europe,"Li-Cycle, Northvolt, and Ganfeng Lithium are among those building recycling 
 plants, spurred by environmental and supply-chain concerns.",5 Jan 2021
Taisen Recycling – Murphy's Hockey Law,"JCMR recently introduced Lithium-ion Battery Recycling study with focused 
 approach on market size & volumes by Application, Industry particular 
 process, ...",6 Jan 2021
Cornish Lithium granted rights to explore sea by Crown Estate,"Lithium is a core ingredient in electric vehicle batteries. The UK 
 currently imports lithium, and its environmentally responsible production 
 in the UK would ...",6 Jan 2021
Albemarle to boost Nevada lithium output as electric vehicle demand climbs,"(Reuters) - Albemarle Corp said on Thursday it will double production at 
 its lithium facility in Silver Peak, Nevada, part of a plan to boost supply 
 for the ...",7 Jan 2021
Chile threatens legal action to get Albemarle to disclose lithium reserves,"(This story was refiled to correct spelling of Albemarle in headline). 
 Brine pools from a lithium mine, that belongs U.S.-based Albemarle Corp, ...",7 Jan 2021
"India, Australia will gain from expanded trade of lithium resources, says 
 Aus High Commissioner Barry O'Fa","Barry O'Farrell, Australian High Commissioner to India. New Delhi: 
 Australia and India both gain from the promise of expanding trade in 
 lithium resources, said ...",8 Jan 2021
"Zinc-ion batteries: 'Up to 50% cheaper than lithium-ion, with ...","The world's reliance on lithium batteries and the relative scarcity of that 
 key metal will put the energy transition at risk — unless cheaper 
 alternatives ...",8 Jan 2021
How to Sleep With a Kidney Stent: Tips and Tricks,"lithium; diuretics, such as spironolactone (Aldactone). Talk to your doctor 
 before taking dandelion root extract, as it can interact with many 
 medications.",8 Jan 2021
CPSC warning highlights fire risk of loose 18650 lithium-ion batteries,"The Consumer Product Safety Commission is warning customers against 
 purchasing loose lithium-ion battery cells that can be used for vapes, 
 flashlights and ...",9 Jan 2021
Is Lithium the new oil?,"Lithium was discovered in 1817...By Swedish chemist Johann Arfvedson. The 
 most important use of Lithium today is in rechargeable batteries for 
 electronics and ...",9 Jan 2021
How Elon Musk’s biography led to a Tesla investor retiring at 43,"Lithium junkies, it is not free. Bill Johnson • 7 months ago. Not sure what 
 your point is but I will admit to being an adrenaline junkie and have 
 really ...",9 Jan 2021
Piedmont Lithium Announces Strategic Investment in Quebec ...,"Piedmont Lithium Announces Strategic Investment in Quebec Hard-Rock Lithium 
 Developer Sayona Mining. US$12 million investment to acquire 19.9% of 
 Sayona Mining ...",11 Jan 2021
"Looking for lithium toehold, India finds a small deposit in Karnataka","Preliminary surveys by the Atomic Minerals Directorate for Exploration and 
 Research (AMD), are learnt to have shown the presence of 1,600 tonnes of 
 lithium ...",11 Jan 2021
Altius Participates in Lithium Royalty Corporation Financing,"Lithium Royalty Corporation was founded in May 2018 as a private royalty 
 and streaming company focused on the lithium mining sector.",11 Jan 2021
Soft drinks maker Fentimans eyes US growth after year of transition,"TransportLithium-ion batteries have previously been sent abroad for 
 recycling · Devon's vegan chocolate maker Moo Free targets adult market 
 with new ...",11 Jan 2021
"Weak lithium prices could slow EV revolution, Albemarle warns","(Reuters) - Global supplies of lithium used to make electric vehicle (EV) 
 batteries will fall short of projections for demand to more than triple by 
 2025 if ...",12 Jan 2021
Portugal's Galp takes 10% stake in Savannah Resources' lithium mine,"Portugal is Europe's biggest lithium producer, but its miners sell almost 
 exclusively to the ceramics industry and are only now preparing to produce 
 higher- ...",12 Jan 2021
"South American Lithium, Fuel for Zero Emission Vehicles!","Nearly 60-70 per cent cost of E-vehicle is its most common rechargeable 
 battery (Lithium Battery), and India is fully depended on the importation 
 of Lithium ...",13 Jan 2021
The big winners from Tesla stock surge: lithium miners and battery makers,"Lithium is a key component for batteries in electric cars. The Global X 
 Lithium & Battery Tech ETF (LIT), a fund that owns Tesla (TSLA) and other 
 companies ...",13 Jan 2021
Albemarle to double US lithium output,"Lithium by the numbers. $720 million. Albemarle's sales of lithium for 
 energy storagea. 1 million metric tons. Global electric vehicle lithium 
 demand by 2025 ...",13 Jan 2021
Miner Gets Closer to Producing 'Green' Lithium for EV Batteries,"Vulcan Energy presents pre-feasibility study on German license · Australian 
 firm says it has Europe's largest lithium resources.",15 Jan 2021
Inside lithium giant SQM's struggle to win over indigenous ...,"SANTIAGO, Jan 15 (Reuters) - SQM , the world's No. 2 lithium producer, cut 
 a deal with Chile in 2018 that allowed it to ramp up output from the 
 Atacama, ...",15 Jan 2021
BLM approves Thacker Pass Lithium mine near Winnemucca ...,"In July of 2020, Tim Crowley, vice president of government and community 
 relations for Lithium Nevada, gave a presentation on the Thacker Pass 
 project to the ...",15 Jan 2021
Protecting fragile ecosystems from lithium mining,"image captionDrilling for lithium brine at the Kachi site, Argentina. 
 Between 2015 and 2018 the price of lithium carbonate, the source of one of 
 the most ...",15 Jan 2021
Ambitious plans to produce zero-emission lithium with geothermal in Germany,"Vulcan Energy Resources plans the development of up to 5 geothermal power 
 plants in Germany that are to produce electricity and zero-emission lithium.",17 Jan 2021
Warmed-up lithium-based batteries could make electric vehicles cheaper,"Lithium batteries that operate at a higher temperature could be cheaper and 
 safer than other metal batteries for electric cars.",18 Jan 2021
Tianqi Lithium cancels $2.5bn share sale after exchange objects,"Although lithium is a key ingredient for batteries used to power everything 
 from smartphones to electric vehicles, Tianqi Lithium has strained to pay 
 off bills ...",18 Jan 2021
Lithium Discovered In India: What Does It Mean For ...,"India needs lithium to produce lithium-ion batteries used for 
 electrification of transport and storage of renewable energy to boost the 
 nation's efforts ...",19 Jan 2021
IronRidge Resources completes Ewoyaa Lithium scoping study,"IronRidge Resources Ltd, an African focused minerals exploration company, 
 has announced the completion of a scoping study on the Ewoyaa Lithium 
 Project in ...",19 Jan 2021
UCalgary-led project tackles long-standing problem in ...,"Lithium ion battery. Lithium could boost Alberta's resource sector: paper. 
 Read more · Naomi Lightman. New study examines impact of pandemic on 
 immigrant ...",19 Jan 2021
We’re running out of lithium for batteries – can we use salt instead?,"Lithium-ion batteries power the world, but with lithium running low, we 
 desperately need a viable alternative. Here's why common salt may be our 
 best bet.",20 Jan 2021
NTSB Report Addresses Safety Issues Related to Lithium-Ion ...,"Risks to emergency responders from high-voltage, lithium-ion battery fires 
 are addressed in a new safety report from the National Transportation 
 Safety Board.",20 Jan 2021
Israeli lithium-ion battery offers EV full charge in five minutes,"StoreDot has developed a battery technology that uses semiconductor 
 nanoparticles in the cell's anode instead of graphite which is used in 
 conventional lithium- ...",20 Jan 2021
"Komaki Launches Three New High-Speed EVs In India; Prices Start At Rs. 
 96,000","The scooter has a range of 100-150 km on a single charge and it gets a 
 detachable lithium-ion battery. Komaki is yet to reveal the complete 
 specifications ...",20 Jan 2021
Key components for lithium-ion battery development,"“The technology for lithium-ion batteries is developing quickly and we see 
 a more widespread use in mobility,” Phylion writes in a company statement.",25 Jan 2021
LME sets launch date for lithium futures contract settled ...,"The London Metal Exchange will launch its new cash-settled lithium futures 
 contract on June 14, 2021, settled against Fastmarkets' price assessment 
 for ...",25 Jan 2021
Miner Piedmont Lithium Soars on Buy Rating. EV Boom Continues.,"Piedmont Lithium (PLL) is one of those companies. Its shares were up about 
 470% over the past year after rising almost 7% in early trading Monday. 
 Another ...",25 Jan 2021
"Así es como el rediseño de ""Proton"" en Firefox alterará la ...","La minera china Ganfeng Lithium invierte $ 600 millones en Argentina · 
 Pasaporte de Ghana sin visa a los Emiratos Árabes Unidos: ¿Pueden los 
 titulares de ...",26 Jan 2021
"43 Migliore caricabatterie portatile per iphone nel 2021 In base a 187 
 Recensioni","Tecnologia Smart IC Sicurezza CertificataUltra reliable A Lithium-Ion 
 battery; Adotta automaticamente la tecnica di identificazione, la batteria 
 può ...",26 Jan 2021
Update: Barrel Energy to Provide Tech Space for Lithium Battery Recycling,"(ATAO: OTC) to develop ATAO's prized lithium/rare earth and gold assets in 
 Nevada. Mr. Alford was also the founder of American Battery Metals Corp.",28 Jan 2021
Tianqi Lithium's controlling shareholder to get investment of up to $2.5 bln,"Jan 29 (Reuters) - Tianqi Lithium Corp on Friday said an unnamed entity 
 would invest up to 16 billion yuan ($2.5 billion) in its controlling 
 shareholder as ...",29 Jan 2021
Rétrospective : les cinq informations à retenir dans l'actualité ...,"Ces derniers mois, Firefinch et IronRidge ont conclu des accords avec des 
 partenaires internationaux pour développer leurs projets de lithium, ...",29 Jan 2021
Two lithium battery plants to be set up in Karnataka: Deputy CM,"BENGALURU: Two lithium battery- manufacturing plants would be set up in 
 Karnataka to promote e-vehicles in order to reduce air pollution, deputy 
 chief ...",30 Jan 2021
Back to work,"Lithium Ion batteries. It does not seem that long ago that we were hearing 
 of battery fires in Boeing 787 Dreamliners and exploding Samsung phones.",1 Feb 2021
Electric vehicles in SA: What’s currently available – and what’s coming.,"A 42,2 kWh lithium-ion battery provides up to 260 km of range. Charging the 
 batteries up from empty to 80% will take approximately 3 hours when using a 
 BMW ...",1 Feb 2021
Sensata Technologies Furthers Electrification Strategy with ...,"Lithium Balance is a leading technology provider for Battery Management 
 Systems (BMS), a critical performance system in applications utilizing 
 lithium-ion ...",2 Feb 2021
Mining Billionaire Targets EV Boom With 'Green' Lithium Play,"Billionaire Gina Rinehart's mining empire will help to finance a lithium 
 project in Germany being developed to supply the key ingredient for 
 electric-car ...",3 Feb 2021
MegaWatt Lithium Announces Completion of Lithium Property ...,"3, 2021 /PRNewswire/ - MegaWatt Lithium and Battery Metals Corp. (CSE: 
 MEGA) (the ""Company"" or ""MegaWatt"") is pleased to announce that further to 
 its press ...",3 Feb 2021
The Battery Is Ready to Power the World,"Rechargeable lithium-ion batteries were first commercially used in 
 hand-held camcorders in 1991. Laptops soon followed. A decade later, 
 batteries enabled ...",5 Feb 2021
"Meet the company that's looking to mine lithium from Alberta's old oil and 
 gas wells","Meet the company that's looking to mine lithium from Alberta's old oil and 
 gas wells. Extracted lithium from brine in old wells could find its way 
 into ...",5 Feb 2021
3 Lithium Stocks With Strong Technical Performance,"Lithium-ion battery cell for electric-vehicle, with Tesla logo. grigvovan. 
 In January, Toyota (TM) said it's developing a lithium battery that is 
 lighter, ...",8 Feb 2021
ANALYSIS - Lithium revolution and Turkey's potential in ...,"Eti Maden, which converts boron ore from Turkey to lithium, opened its 
 Lithium Carbonate Production Plant at the end of December 2020. The pilot 
 plant, built as ...",9 Feb 2021
Mangrove Raises $3M from BDC Capital to Accelerate ...,"Mangrove Lithium, a Vancouver based Company, has developed a breakthrough 
 platform for the most cost-effective production of battery grade lithium 
 hydroxide ...",9 Feb 2021
American Lithium Reaches Agreement to Acquire Plateau ...,"09, 2021 (GLOBE NEWSWIRE) -- American Lithium Corp. (TSXV:LI | OTCQB:LIACF 
 | Frankfurt:5LA1) (“American Lithium”) and Plateau Energy Metals Inc. 
 (TSXV:PLU | ...",9 Feb 2021
EV Battery Recycling,"Early lithium-ion battery cathodes relied heavily on cobalt. Today's 
 batteries use less cobalt per kilowatt-hour (kWh) of energy capacity, 
 although it is still ...",11 Feb 2021
Underground Hydropower Could Be Britain's Ultimate Power ...,"... established in Edinburgh, aims to lower weights into abandoned mine 
 shafts to create electricity at a lower cost than lithium-ion batteries.",11 Feb 2021
"Li-Cycle, North America's Largest Lithium-Ion Battery ...","Li-Cycle, North America's Largest Lithium-Ion Battery Resource Recycling 
 Company, to List on NYSE through Transaction with Peridot Acquisition Corp.",16 Feb 2021
This metal is powering today's technology—at what price?,"As demand soars for powerful batteries, Bolivia dreams of striking it rich 
 by tapping its huge lithium deposit. But will its people benefit?",17 Feb 2021
Comstock Secures Majority Interest in Lithium-Ion Battery ...,"Comstock Secures Majority Interest in Lithium-Ion Battery Recycling 
 Company; Facility Plans 10,000 Tons Per Year of 99.9% Pure Lithium-ion 
 Cathodes for Clean ...",17 Feb 2021
Albemarle reports weaker lithium prices in Q4,"Albemarle Corp. said prices for lithium, a material used in batteries that 
 power electric vehicles, weakened in the fourth quarter but total sales 
 beat ...",17 Feb 2021
"DuPont and VCs see lithium mining as a critical investment for the electric 
 future","One of the key target resources is lithium, a critical component for 
 smartphones, electric vehicle batteries and nearly every other electric 
 tool of modern ...",17 Feb 2021
QuantumScape: Only We Have A Viable Solid-State Lithium Metal Battery,"According to Singh, all other solid-state lithium metal cells presented so 
 far would have only worked at high temperatures. “It does not help to have 
 a multi- ...",17 Feb 2021
"Wesfarmers, SQM approve final investment decision on Mt Holland as lithium 
 prices rebound","Lithium prices have bounced back from their lows and are expected to surge 
 further, riding on booming demand for electric vehicles as production in 
 China ...",17 Feb 2021
Nevada lithium mine kicks off a new era of Western extraction,"Editor's note: In April, the Fort McDermitt Paiute Shoshone tribal council 
 voted unanimously to withdraw the tribe from its agreement with Lithium 
 Nevada, ...",18 Feb 2021
"Copper, Lithium, Platinum Soar on Green Push, Global ...","Lithium's Back. Lithium, key to powering electric cars and backing up 
 renewable energy, is rebounding as demand for rechargeable batteries 
 gathers pace. The ...",18 Feb 2021
"Amara Raja starts work on lithium-ion cells, sets up tech hub at Tirupati","Amara Raja Batteries, the country's second-largest automotive battery 
 maker, has opened the country's maiden technology hub to develop 
 lithium-ion cells, ...",21 Feb 2021
Can Lithium-Ion Batteries Be Improved? - Chromatography ...,"Can Lithium-Ion Batteries Be Improved? - Chromatography Explores · The 
 world is changing as regulators and governments wake up to threat of 
 climate change.",22 Feb 2021
Top Lithium Miner Bets on Turnaround in Wave of Green-Car ...,"Albemarle Corp. has earmarked almost all the proceeds from a $1.5 billion 
 equity offering to expand its lithium capacity as the global battery boom 
 gathers ...",22 Feb 2021
New catalyst could enable better lithium-sulfur batteries ...,"At the heart of most electronics today are rechargeable lithium-ion 
 batteries (LIBs). But their energy storage capacities are not enough for 
 large-scale ...",22 Feb 2021
The Lithium Boom Is Only Just Getting Started - PRNewswire,"Given the amount of lithium required to support this huge projected market, 
 lithium mining companies are experiencing a major boost. And one small 
 company, ...",22 Feb 2021
4 ASX hydrogen shares powering forward in 2021,"On that note, hot on the tail of the lithium trend, hydrogen energy is 
 another potential innovation in the renewable energy space being closely 
 watched by ...",22 Feb 2021
Lithium Prices Soar As Tech Giants Fight For Supply ...,"Lithium prices declined from 2018 through the end of 2020, but since 
 December 1, 2020 the price of lithium has soared 71.24% -- and could be 
 poised to climb ...",23 Feb 2021
Sibanye-Stillwater to invest in European lithium company Keliber,"Sibanye, along with Keliber's shareholders including Finnish Minerals 
 Group, intend to make the project the first vertically integrated lithium 
 producer in ...",23 Feb 2021
Gowest Gold Provides Operations Update | 2021-02-24 ...,"World Leader in Lithium Signs Definitive Agreement, Begins Drill Program on 
 It's Production Test Well in Argentina; on Track and Ahead of Schedule.",24 Feb 2021
NREL looks at barriers to lithium-ion battery recycling and ...,"The analysts assessed the current state of reuse and recycling of 
 large-format lithium-ion batteries used in EVs and battery energy storage 
 and found there ...",25 Feb 2021
Novocure Reports Fourth Quarter and Full Year 2020 ...,"World Leader in Lithium Signs Definitive Agreement, Begins Drill Program on 
 It's Production Test Well in Argentina; on Track and Ahead of Schedule ...",25 Feb 2021
NREL looks at opportunities in lithium-ion battery recycling,"U.S. scientists assessed the reuse and recycling of large-format 
 lithium-ion batteries for electric vehicles and energy storage systems and 
 found there is ...",26 Feb 2021
Will California’s desert be transformed into Lithium Valley?,"State officials envision not just lithium extraction and power plants, but 
 also constructing links along the supply chain, battery-building 
 facilities, electric ...",26 Feb 2021
"Why Lithium Americas, Piedmont Lithium, and MP Materials Stocks Popped Today","Wall Street analyst sees EVs growing into a $5 trillion industry in 10 
 years, which could be great news for miners of lithium and the rare earths.",1 Mar 2021
Standard Lithium says producing battery-quality lithium ...,"Pittsburgh — Standard Lithium has successfully completed the conversion of 
 its Arkansas-produced lithium chloride into 99.985% pure lithium carbonate 
 using ...",1 Mar 2021
"To go electric, America needs more mines. Can it build them?","The projects would supply enough lithium for more than 5 million EV 
 batteries and enough copper for more than 10,000 EVs each year. Mining 
 companies insist that ...",1 Mar 2021
The Who’s Who of Lithium-ion Battery Recycling,"Lithium cobalt oxide (LCO): Used in portable electronic devices such as 
 cell phones, laptops, etc. The main disadvantage of rechargeable batteries 
 is the ...",2 Mar 2021
Piedmont Lithium: Results of First Court Hearing,"NEW YORK--(BUSINESS WIRE)--Piedmont Lithium Limited (ASX:PLL, NASDAQ:PLL) 
 (Piedmont or Company) is pleased to provide the following update on the 
 status of ...",2 Mar 2021
Lithium Americas Reports 2020 Full Year and Fourth Quarter ...,"VANCOUVER, British Columbia, March 02, 2021 (GLOBE NEWSWIRE) -- Lithium 
 Americas Corp. (TSX: LAC) (NYSE: LAC) (""Lithium Americas"" or the ""Company"") 
 has ...",2 Mar 2021
"Exclusive: Lithium giant Albemarle slams Chile over 'unjust' withholding of 
 Atacama study","SANTIAGO (Reuters) - Albemarle Corp, the world's top lithium producer, has 
 accused a Chilean regulator of “unjust” discrimination for refusing to 
 make ...",4 Mar 2021
Why Piedmont Lithium Stock Dropped Today,"A new company, Piedmont US, will be formed to hold the assets of Piedmont 
 Lithium, and current holders of Piedmont Australian stock and Piedmont ADS 
 will all ...",4 Mar 2021
Sion Power Announces Licerion-EV Targeting Electric ...,"TUCSON, Ariz.--(BUSINESS WIRE)--Sion Power®, a technology leader in 
 high-energy, lithium-metal rechargeable batteries, announces 
 ground-breaking ...",4 Mar 2021
Corvette E-Ray In Line To Receive Two Electric Motors,"The vehicle will gain a little bit of weight, however, mainly due to the 
 presence of a small 1.94 kWh lithium-ion battery mounted in the middle of 
 the ...",4 Mar 2021
"Nevada Lawsuit cites EPA, state concerns about lithium mine","RENO, Nev. (AP) — Another federal lawsuit challenging the construction of a 
 huge Nevada lithium mine approved in the final days of the Trump 
 administration ...",5 Mar 2021
GLOBAL LITHIUM WRAP: China's hydroxide price hits 19 ...,"The battery-grade lithium hydroxide price surged this week due to higher 
 offering prices driven by limited availability and the bullish carbonate 
 market. Spot ...",5 Mar 2021
Ganfeng joins China Minmetals lithium salt lake project for $225 million,"(Reuters) - Ganfeng Lithium Co said on Monday it would pay 1.47 billion 
 yuan ($225 million) to take a 49% stake in a lithium salt lake project 
 operated by ...",8 Mar 2021
Jigar Shah’s Plan to Manage DOE’s $40B Loan Program,"And some of those bets will lead to losses,” as with loans to bankrupt (and 
 now reviving) EV maker Fisker Automotive and bankrupt lithium-ion 
 battery ...",8 Mar 2021
IGF propone acciones de política para apoyar a las mujeres en la minería,"Piedmont Lithium retrasa el cronograma para suministrar a… Ago 2, 2021. 
 Prev Next 1 De 1,263. Facebook Síguenos en Facebook · Twitter Síguenos en 
 Twitter ...",8 Mar 2021
Advantages of Lithium Iron Phosphate (LiFePO4) batteries in ...,"Lithium ion batteries have become a go-to option in on-grid solar power 
 backup systems, and it's easy to understand why. However, as technology has 
 advanced, a ...",9 Mar 2021
"America’s Battery-Powered Car Hopes Ride on Lithium. One Producer Paves the 
 Way.","One Producer Paves the Way. The U.S. is racing to catch up to China in 
 mining and refining the metal, and Piedmont Lithium is at the leading edge.",9 Mar 2021
Northvolt buys US tech firm Cuberg for 'next-generation ...,"Lithium-ion cells are currently the standard in batteries for cell phones 
 and electric vehicles. Northvolt previously was only active in Europe, and 
 is backed ...",10 Mar 2021
Sodium-Ion Batteries Poised to Pick Off Large-Scale Lithium-Ion Applications,"Lithium-ion batteries are nowhere close to easing their dominion in the 
 rechargeable battery market. However, development is speeding up on a 
 competing ...",10 Mar 2021
GM announces partnership with lithium metal battery startup,"Battery cells that use lithium metal in place of conventional graphite have 
 the potential to store more energy, and thus provide more driving range in 
 future ...",11 Mar 2021
North America Lithium-ion Battery Recycling Market Forecast ...,"Lithium-nickel manganese cobalt is a major battery chemistry that 
 contributed a substantial share in the North America lithium-ion battery 
 recycling market in ...",12 Mar 2021
The road to the first US domestic hard-rock lithium supply ...,"When Australian junior Piedmont Lithium (ASX: PLL) announced in September 
 that it signed a five-year deal to supply Tesla with spodumene concentrate 
 from ...",12 Mar 2021
Europe to be world's biggest lithium-ion battery cell maker ...,"The production of lithium-ion cell batteries has shown the most progress – 
 and by 2025, we are now set to become the second largest battery cell 
 producer in the ...",15 Mar 2021
Lithium prices continue to soar – up 88% in 2021 - MINING.COM,"Lithium prices continue to rise exponentially in China on the back of heavy 
 demand for lithium iron phosphate (LFP) batteries, the first ever 
 mid-month ...",15 Mar 2021
Batterien für Elektroautos: Varta baut neue Pilotlinie ...,"Aktuell macht Varta beste Geschäfte, vor allem mit kleinen 
 Lithium-Ionen-Knopfzellen für kabellose Kopfhörer und Haushaltsbatterien.",16 Mar 2021
10 Best Smokeless Fire Pits for 2021 - Top-Rated Smokeless ...,"For starters, it runs on a lithium ion battery, which gives you 24 hours of 
 burn time on a single charge, and it can be juiced up via USB (or, ...",16 Mar 2021
Lithium South Development Corporation: Doubling of Lithium ...,"The test work was completed by Chengdu Chemphys Chemical Industry Ltd. 
 (Chemphys) utilizing its proprietary XFP-Lithium Direct Lithium Extraction 
 process, ...",17 Mar 2021
British Lithium to open mine by 2026 after gov't funding ...,"British Lithium said on Wednesday the UK government's Sustainable 
 Innovation Fund has awarded the company a £2.9 million ($4m) grant, which 
 will allow it to ...",17 Mar 2021
These are the top performing ASX lithium stocks in 2021 so far,"Lithium has been all the buzz in 2021, and on the ASX it's no different. 
 ... many lithium mining companies seem to be riding a continuous wave.",17 Mar 2021
Schlumberger unit to launch Nevada lithium plant as EV demand rises,"(Reuters) - Oilfield services firm Schlumberger's New Energy division said 
 on Thursday it would launch a lithium extraction plant in Nevada to cash in 
 on ...",18 Mar 2021
Wall Street Is Betting Billions on an EV-Fueled Lithium ...,"Wall Street hasn't been this bullish about lithium in years. Investors are 
 betting on a comeback in the metal key to rechargeable batteries as the 
 world's ...",19 Mar 2021
GLOBAL LITHIUM WRAP: Seaborne Asia prices play catch-up,"Battery-grade lithium prices in the seaborne Asian market broadly continued 
 to follow the strong momentum previously seen in the domestic Chinese 
 market, ...",19 Mar 2021
NeoLith Energy to Launch a Lithium Extraction Pilot Plant in ...,"As EVs greatly depend on lithium-ion rechargeable batteries, sustainable 
 and efficient lithium production has become an important topic for regions, 
 industries, ...",19 Mar 2021
"Carry-on luggage in 2021: Samsonite, Away, Travelpro and more","Away has two versions of its carry-on suitcase: Standard and Battery, which 
 includes a removable lithium-ion battery that's TSA-approved.",19 Mar 2021
Study reveals plunge in lithium-ion battery costs,"The cost of the rechargeable lithium-ion batteries used for phones, 
 laptops, and cars has fallen dramatically over the last three decades, and 
 has been a ...",22 Mar 2021
US Looking to Canada for Lithium and Other Minerals to Build ...,"Active stocks in the markets this week include QMC Quantum Minerals Corp., 
 (TSX-V: QMC) (OTCPK: QMCQF), Lithium Americas Corp. (NYSE: LAC) (TSX: 
 LAC), ...",22 Mar 2021
How a lithium-metal electrode ages,"The research team described their results in Nature Energy today. Lighter 
 batteries for far-ranging cars. Like today's lithium-ion batteries, 
 lithium-metal ...",22 Mar 2021
CSIRO: Australia is missing out on AU$3.1b industry in lithium ...,"Australia's national science agency has put forward 18 recommendations of 
 how the country could step up recycling efforts of lithium-ion batteries.",23 Mar 2021
Next-Gen 2022 Toyota Tundra: Fans Mixed on MPG Estimates,"Refresh Your Toyota Prius C With A Lithium Upgrade From NexPower · Prolong 
 Battery Repair Kit Saved My Toyota Camry Hybrid.",23 Mar 2021
"Mexico eyes bigger role in lithium industry, sees speculation in mining 
 concessions","MEXICO CITY (Reuters) - President Andres Manuel Lopez Obrador said on 
 Wednesday the Mexican state is considering taking a bigger role in lithium 
 production, ...",24 Mar 2021
Why Piedmont Lithium Stock Plunged More Than 23% Today,"What happened. Shares of Australian -- soon to be American -- mining 
 company Piedmont Lithium (NASDAQ:PLL) were trading down by as much as 
 23.5 ...",24 Mar 2021
Mining Brief: Lithium Prices Continue to Soar - Up 88% in 2021,"Lithium-ion batteries are not only in our phones — they are actually at the 
 center ... Active mining stocks in the markets this week include: Lithium 
 South ...",25 Mar 2021
"Design could enable longer lasting, more powerful lithium ...","Lithium-ion batteries have made possible the lightweight electronic devices 
 whose portability we now take for granted, as well as the rapid expansion 
 of ...",25 Mar 2021
GLOBAL LITHIUM WRAP: Asian seaborne market firm on ...,"Battery-grade lithium prices in both Asian seaborne and domestic China 
 markets were firm this week, with the former receiving aggressive offers 
 from Chinese ...",26 Mar 2021
"New Design Could Enable Longer Lasting, More Powerful Lithium-Ion Batteries","Lithium-ion batteries have made possible the lightweight electronic devices 
 whose portability we now take for granted, as well as the rapid expansion 
 of ...",26 Mar 2021
Kansas City Southern deal has 'resounding support' from ...,"SQM Told to Resubmit Compliance Plan as Lithium Scrutiny Grows · Line 3 
 opponents descend on Minnesota Capitol to seek a stop.",26 Mar 2021
Goldman Sachs and other big banks tumble over hedge fund default,"Bacanora Lithium shifts attention to construction as financing completes · 
 Helium One is a unique opportunity on London's AIM market · Faron Pharma 
 right in ...",28 Mar 2021
The story behind Kurt Cobain and Nirvana’s one and only show in Cleveland,"“Come as You Are” would be part of a string of follow-up singles – along 
 with “Lithium” and “In Bloom” – that would affirm Nirvana's greatness.",28 Mar 2021
BMW Group steps up sustainable sourcing of lithium for ...,"Livent will supply the lithium directly to the BMW Group's battery cell 
 manufacturers from 2022 on. “Lithium is one of the key raw materials for 
 electromobility ...",30 Mar 2021
Lithium Demand Could Get Boost from Future Fusion Facilities ...,"The idea is to have liquid lithium assist in controlling the extreme excess 
 heat created in the process of nuclear fusion, such as what's being 
 constructed ...",30 Mar 2021
China's Ganfeng sees lithium rally extending as profits almost triple,"March 30 (Reuters) - Ganfeng Lithium , one of the world's top producers of 
 the commodity used in electric vehicle batteries, said on Tuesday slower 
 growth ...",30 Mar 2021
BMW signs Eur285 million lithium supply deal with Livent,"Lithium prices have been strong in recent months, with seaborne lithium 
 carbonate prices rising $4,650/mt, or 73%, since the start of 2021 to be 
 assessed by S&P ...",30 Mar 2021
AVZ signs more lithium offtake at Manono,"PERTH (miningweekly.com) – Critical minerals developer AVZ Minerals has 
 signed a binding offtake agreement with shareholder Yibin Tianyi Lithium 
 Industry Co for ...",30 Mar 2021
A journalist who covered Hong Kong protests now faces life in jail,"The Taliban now controls one of the world's biggest lithium deposits. 
 Quartz • August 16, 2021. Make business better. Become a member. Discover.",30 Mar 2021
Battery Technology: A New Era Emerging,"Lithium-ion batteries are named after the movement of lithium ions within 
 them, and they power most rechargeable devices today. The element lithium 
 (Li) has ...",31 Mar 2021
Piedmont Names Lithium Industry Veteran as Chief Operating ...,"Mr. David Klanecky to join Piedmont Lithium as Executive Vice President and 
 Chief Operating Officer; Mr. Klanecky most recently served as Albemarle ...",31 Mar 2021
Lithium Americas Stock Gets Boost From Wall Street,"Riley analyst Lucas Pipes launched coverage of the stock with a Buy rating 
 and $25 price target. Shares of Lithium Americas (ticker: LAC) were up 
 11.2% to ...",31 Mar 2021
Mullen Group Ltd. - 2021 First Quarter Earnings Conference ...,"World Leader in Lithium Signs Definitive Agreement, Begins Drill Program on 
 It's Production Test Well in Argentina; on Track and Ahead of Schedule ...",31 Mar 2021
Rox Resources (ASX:RXL) tables new company for nickel and base metal assets,"... produces first lithium hydroxide from Kwinana Refinery · Advanced Human 
 Imaging (ASX:AHI) positioned as a global leader in the US$81b telehealth 
 market ...",31 Mar 2021
